['/home/shijiaying/caffe/mjzfile/datatest/val/trilobite/image_0009.jpg', 0]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0069.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0036.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0055.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0068.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0056.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0010.jpg', 7]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0029.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0070.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0065.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0013.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0063.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0064.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0019.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0054.jpg', 22]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0004.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0051.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0037.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0053.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0003.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0024.jpg', 80]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0049.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0025.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0007.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0005.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0008.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0014.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0034.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0042.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0033.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0041.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0071.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0032.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0015.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0028.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0060.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0058.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0044.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/electric_guitar/image_0066.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/gerenuk/image_0018.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/gerenuk/image_0022.jpg', 40]
['/home/shijiaying/caffe/mjzfile/datatest/val/gerenuk/image_0030.jpg', 40]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0045.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0012.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0011.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0029.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0013.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0019.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0004.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0037.jpg', 54]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0049.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0025.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0046.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0016.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0041.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0015.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0048.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0001.jpg', 56]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0038.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/rooster/image_0040.jpg', 41]
['/home/shijiaying/caffe/mjzfile/datatest/val/binocular/image_0030.jpg', 42]
['/home/shijiaying/caffe/mjzfile/datatest/val/binocular/image_0032.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0009.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0002.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0018.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0026.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0039.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0055.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0012.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0056.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0011.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0010.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0029.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0065.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0067.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0063.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0064.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0054.jpg', 3]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0035.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0051.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0037.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0020.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0053.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0003.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0059.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0007.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0005.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0008.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0046.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0034.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0030.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0016.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0032.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0015.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0028.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0048.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0052.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0021.jpg', 92]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0001.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_face/image_0066.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0009.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0047.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0023.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0022.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0026.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0043.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0039.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0036.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0055.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0050.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0011.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0010.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0013.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0019.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0054.jpg', 72]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0057.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0020.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0003.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0024.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0049.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0005.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0008.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0033.jpg', 80]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0041.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0028.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0048.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0060.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0052.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0038.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/lamp/image_0040.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0010.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0029.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0017.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0034.jpg', 70]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0030.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0042.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0033.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0041.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0032.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0015.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/headphone/image_0028.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0002.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0018.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0023.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0045.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0022.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0026.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0043.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0031.jpg', 20]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0061.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0012.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0011.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0019.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0035.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0004.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0057.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0037.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0003.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0059.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0049.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0062.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0007.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0005.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0008.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0033.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0027.jpg', 3]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0015.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0060.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0052.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0044.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0038.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0040.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/schooner/image_0006.jpg', 47]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0009.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0047.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0023.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0045.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0039.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0055.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0012.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0011.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0029.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0013.jpg', 54]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0004.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0051.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0057.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0037.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0053.jpg', 22]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0024.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0025.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0062.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0017.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0030.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0016.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0033.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0027.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0041.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0028.jpg', 60]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0058.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0052.jpg', 101]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0021.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0044.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0001.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/chair/image_0006.jpg', 48]
['/home/shijiaying/caffe/mjzfile/datatest/val/strawberry/image_0009.jpg', 49]
['/home/shijiaying/caffe/mjzfile/datatest/val/strawberry/image_0017.jpg', 49]
['/home/shijiaying/caffe/mjzfile/datatest/val/strawberry/image_0001.jpg', 49]
['/home/shijiaying/caffe/mjzfile/datatest/val/strawberry/image_0006.jpg', 49]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0009.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0002.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0045.jpg', 23]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0022.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0026.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0043.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0039.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0055.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0056.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0011.jpg', 23]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0063.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0054.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0035.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0004.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0051.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0057.jpg', 3]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0003.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0059.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0024.jpg', 52]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0049.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0025.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0062.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0007.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0008.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0046.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0030.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0016.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0033.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0027.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0041.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0015.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0028.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0048.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0060.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0001.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/dalmatian/image_0040.jpg', 50]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0009.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0002.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0018.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0047.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0026.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0031.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0039.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0036.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0061.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0012.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0056.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0011.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0029.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0035.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0051.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0020.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0003.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0059.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0024.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0062.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0007.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0005.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0014.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0034.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0030.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0042.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0016.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0015.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0048.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0021.jpg', 3]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0001.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0038.jpg', 51]
['/home/shijiaying/caffe/mjzfile/datatest/val/joshua_tree/image_0040.jpg', 3]
